ID,role,@8,@10,@11,@12,@17,@21,@23,@24,@25,@26,@27,@32,@33,@34,@35,@37,@39,@40,@41,@42,@44,@45,@46,@47,@48,@49,@52,@53,@55,@56,@57,@60,@62,@63,@64,@65,@66,@69,@73,@74,@75,@77,@78,@81,@82,@83,@87,@89,@90,@91,@92,@93,@96,@97,@98,@100,@101,@102,@103,@107,@108,@109,@110,@113,@116,@117,@121,@122,@125,@127,@128,@129,@130,@131,@135,@136,@137,@138,@141,@142,@145,@148,@150,@151,@154,@155,@158,@159,@160,@161,@162,@163,@164,@167,@169,@172,@173,@174,@176,@177,@178,@179,@180,@181,@182,@184,@188,@189,@194,@201,@203,@204,@205,@206,@208,@209,@210,@211,@212,@214,@215,@216,@217,@218,@219,@220,@221,@222,@223,@224,@225,@226,@227,@228,@229,@230,@231,@232,@233,@234,@235,@236,@237,@238,@239,@241,@242,@243,@244,@245,@246,@247,@248,@249,@250,@251,@252,@253,@254,@255,@257,@258,@259,@260,@261,@262,@263,@265,@266,@267,@268,@269,@270,@273,@274,@276,@277,@278,@280,@281,@282,@283,@285,@287,@288,@289,@290,@291,@292,@293,@294,@295,@297,@298,@299,@301,@302,@303,@304,@305,@306,@309,@310,@312,@313,@314,@315,@317,@319,@320,@321,@322,@324,@326,@327,@328,@330,@332,@333,@334,@336,@337,@339,@342,@343,@344,@345,@346,@347,@348,@349,@350,@351,@352,@353,@354,@355,@356,@357,@358,@359,@360,@361,@362,@363,@365,@366,@368,@369,@370,@371,@372,@373,@375,@376,@378,@379,@381,@382,@386,@387,@388,@389,@390,@392,@394,@396,@398,@400,@401,@402,@403,@404,@406,@407,@408,@409,@410,@411,@413,@414,@415,@416,@419,@422,@423,@424,@425,@426,@428,@431,@433,@434,@435,@436,@438,@439,@440,@441,@442,@443,@444,@445,@446,@447,@448,@449,@450,@451,@452,@453,@455,@456,@457,@458,@459,@460,@461,@462,@463,@464,@465,@466,@467,@468,@469,@470,@471,@472,@473,@474,@475,@476,@477,@478,@479,@480,@481,@482,@484,@485,@486,@487,@488,@489,@490,@492,@493,@494,@495,@496,@497,@499,@500,@501,@502,@503,@504,@505,@506,@507,@508,@509,@510,@511,@512,@513,@514,@515,@516,@517,@518,@519,@520,@521,@522,@523,@524,@526,@527,@528,@529,@530,@531,@532,@534,@536,@537,@538,@540,@541,@542,@543,@544,@545,@546,@549,@550,@551,@552,@553,@554,@555,@556,@557,@559,@560,@561,@562,@565,@566,@567,@569,@571,@572,@573,@574,@576,@577,@579,@580,@581,@582,@583,@584,@587,@588,@589,@591,@593,@594,@595,@596,@597,@598,@599,@600,@602,@603,@604,@605,@606,@608,@610,@613,@614,@616,@617,@618,@619,@620,@622,@623,@624,@631,@634,@635,@636,@638,@640,@642,@643,@644,@645,@646,@648,@649,@651,@652,@653,@654,@657,@658,@659,@660,@661,@662,@663,@664,@665,@668,@672,@674,@675,@676,@678,@679,@684,@685,@687,@688,@689,@690,@691,@692,@693,@694,@695,@696,@697,@698,@699,@701,@703,@704,@705,@708,@709,@710,@711,@712,@713,@714,@715,@716,@718,@719,@722,@723,@724,@725,@726,@727,@729,@730,@733,@735,@736,@737,@739,@740,@741,@742,@745,@746,@747,@748,@749,@750,@751,@753,@754,@755,@758,@760,@761,@762,@763,@765,@766,@767,@768,@769,@770,@771,@772,@773,@774,@775,@776,@777,@778,@779,@780,@781,@782,@783,@784,@785,@786,@787,@791,@793,@794,@795,@796,@797,@798,@799,@800,@801,@802,@803,@804,@805,@806,@807,@808,@809,@810,@811,@812,@813,@814,@815,@816,@817,@818,@819,@820,@821,@822,@823,@824,@825,@827,@828,@829,@830,@831,@832,@833,@834,@835,@836,@838,@840,@841,@842,@843,@844,@845,@846,@847,@848,@849,@850,@851,@853,@854,@855,@856,@857,@858,@859,@860,@861,@862,@864,@865,@866,@867,@870,@871,@874,@875,@880,@881,@882,@884,@886,@887,@888,@889,@891,@893,@895,@896,@897,@900,@904,@906,@907,@908,@909,@912,@913,@918,@919,@922,@924,@925,@926,@927,@928,@929,@930,@933,@934,@935,@936,@937,@938,@940,@941,@942,@943,@944,@947,@949,@950,@952,@953,@955,@957,@958,@959,@960,@961,@962,@964,@966,@969,@970,@973,@974,@975,@977,@978,@979,@980,@981,@983,@984,@986,@988,@989,@990,@991,@993,@995,@997,@999,@1000,@1001,@1002,@1003,@1004,@1005,@1006,@1009,@1011,@1012,@1014,@1015,@1019,@1020,@1021,@1022,@1023,@1026,@1027,@1028,@1032,@1033,@1034,@1035,@1036,@1037,@1039,@1040,@1042,@1044,@1046,@1047,@1048,@1049,@1051,@1052,@1053,@1055,@1056,@1057,@1060,@1061,@1062,@1063,@1064,@1066,@1067,@1068,@1069,@1071,@1072,@1074
002_wi20,student,NA,2020-01-07 19:19:13 GMT,2020-01-07 19:19:00 GMT,2020-01-08 05:41:17 GMT,2020-01-10 03:51:03 GMT,2020-01-13 16:22:56 GMT,NA,NA,2020-01-13 16:23:14 GMT,2020-01-13 16:22:58 GMT,2020-01-13 16:23:12 GMT,2020-01-14 16:18:08 GMT,2020-01-14 16:17:53 GMT,NA,2020-01-14 19:16:24 GMT,2020-01-14 19:51:48 GMT,2020-01-15 17:24:21 GMT,NA,2020-01-16 20:54:50 GMT,NA,2020-01-16 20:54:18 GMT,NA,NA,2020-01-17 00:38:53 GMT,2020-01-17 17:41:18 GMT,NA,NA,NA,2020-01-18 22:12:57 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-24 03:23:44 GMT,NA,NA,2020-01-24 18:59:09 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-26 23:15:19 GMT,2020-01-26 23:15:13 GMT,NA,2020-01-28 00:10:28 GMT,NA,NA,NA,2020-01-29 04:26:06 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-31 02:13:52 GMT,NA,2020-01-31 20:38:57 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-02 05:22:03 GMT,NA,NA,NA,NA,2020-02-04 17:55:00 GMT,2020-02-04 17:54:52 GMT,NA,2020-02-04 17:54:59 GMT,2020-02-04 17:54:48 GMT,NA,NA,NA,2020-02-05 06:54:32 GMT,NA,2020-02-05 06:53:35 GMT,NA,NA,NA,2020-02-05 17:51:58 GMT,2020-02-05 17:55:57 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-05 19:38:39 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-10 18:10:47 GMT,NA,NA,2020-02-10 18:10:43 GMT,NA,NA,NA,NA,NA,NA,2020-02-10 17:58:27 GMT,NA,NA,2020-02-10 18:05:29 GMT,2020-02-10 17:58:29 GMT,NA,NA,2020-02-10 17:57:49 GMT,NA,2020-02-10 20:04:29 GMT,NA,NA,2020-02-17 05:04:35 GMT,2020-02-12 05:19:35 GMT,NA,NA,NA,2020-02-17 05:03:37 GMT,NA,NA,NA,2020-02-11 18:52:50 GMT,NA,NA,2020-02-12 05:19:24 GMT,NA,NA,NA,2020-02-12 19:52:46 GMT,2020-02-12 19:52:40 GMT,NA,NA,NA,NA,NA,NA,2020-02-13 15:08:39 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-20 21:25:36 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-19 20:38:31 GMT,2020-02-17 05:00:24 GMT,2020-02-17 20:29:18 GMT,2020-02-20 07:49:11 GMT,NA,2020-02-20 07:49:10 GMT,2020-02-17 05:00:21 GMT,NA,2020-02-17 04:59:25 GMT,NA,2020-02-17 20:28:52 GMT,NA,NA,NA,2020-02-17 20:28:46 GMT,2020-02-17 04:59:23 GMT,NA,NA,NA,2020-02-17 04:51:56 GMT,NA,NA,2020-02-17 05:38:22 GMT,2020-02-17 04:59:38 GMT,2020-02-17 05:38:11 GMT,NA,NA,NA,NA,NA,NA,NA,2020-02-17 10:02:20 GMT,2020-02-17 10:02:39 GMT,NA,NA,NA,NA,NA,NA,NA,2020-02-17 10:12:23 GMT,NA,NA,2020-02-17 20:28:23 GMT,2020-02-17 18:02:34 GMT,NA,NA,NA,NA,NA,2020-02-18 03:14:59 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-18 21:10:19 GMT,NA,NA,NA,NA,NA,NA,NA,2020-02-18 23:22:40 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-18 21:08:37 GMT,NA,NA,2020-02-19 20:37:57 GMT,NA,2020-02-19 20:38:12 GMT,NA,NA,NA,2020-02-21 02:07:08 GMT,NA,2020-02-19 20:38:18 GMT,NA,NA,NA,NA,2020-02-19 20:37:43 GMT,NA,NA,NA,2020-02-20 23:46:57 GMT,NA,NA,2020-02-19 23:15:13 GMT,NA,NA,NA,2020-02-20 07:48:47 GMT,2020-02-20 07:48:49 GMT,2020-02-20 23:46:45 GMT,NA,NA,NA,NA,NA,2020-02-20 19:15:30 GMT,2020-02-20 07:48:14 GMT,2020-02-20 19:03:49 GMT,2020-02-20 19:03:40 GMT,NA,NA,NA,2020-02-20 19:15:25 GMT,NA,NA,NA,2020-02-20 21:25:28 GMT,NA,NA,NA,NA,NA,2020-02-21 08:04:02 GMT,NA,2020-02-21 18:50:27 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-22 23:55:53 GMT,NA,NA,NA,NA,NA,NA,NA,2020-02-25 02:15:49 GMT,NA,NA,NA,2020-02-25 18:59:20 GMT,NA,NA,NA,NA,NA,NA,2020-02-25 08:14:36 GMT,NA,NA,NA,NA,2020-02-26 00:55:42 GMT,2020-02-26 05:33:34 GMT,NA,NA,2020-02-26 17:23:25 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-26 18:34:36 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-28 04:17:11 GMT,2020-02-28 02:24:20 GMT,NA,NA,NA,2020-02-29 01:26:35 GMT,NA,NA,2020-02-29 01:26:31 GMT,2020-02-29 01:26:24 GMT,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-29 05:54:55 GMT,NA,2020-02-29 05:54:59 GMT,NA,2020-03-01 19:28:11 GMT,2020-02-29 21:06:55 GMT,NA,NA,NA,NA,NA,2020-02-29 20:46:12 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-29 21:06:49 GMT,2020-02-29 21:06:51 GMT,NA,NA,2020-03-01 19:27:58 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-01 19:27:49 GMT,NA,NA,2020-03-01 00:13:19 GMT,NA,NA,NA,NA,2020-03-01 23:22:50 GMT,NA,NA,2020-03-01 23:23:01 GMT,2020-03-01 23:23:02 GMT,NA,2020-03-01 23:23:02 GMT,NA,2020-03-01 23:23:03 GMT,2020-03-01 03:52:18 GMT,2020-03-01 17:48:11 GMT,NA,NA,NA,NA,2020-03-01 17:48:01 GMT,NA,NA,NA,2020-03-02 18:11:21 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-02 18:10:59 GMT,NA,NA,NA,2020-03-03 06:19:08 GMT,NA,NA,NA,NA,2020-03-03 06:18:56 GMT,NA,2020-03-03 06:18:55 GMT,NA,2020-03-03 06:18:48 GMT,NA,NA,NA,2020-03-03 22:02:30 GMT,NA,2020-03-04 08:12:45 GMT,NA,NA,NA,NA,NA,NA,2020-03-05 19:38:07 GMT,2020-03-05 19:37:44 GMT,NA,NA,2020-03-05 19:36:49 GMT,2020-03-05 19:37:30 GMT,NA,NA,NA,NA,NA,2020-03-06 08:14:40 GMT,NA,2020-03-09 04:21:03 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-09 04:22:06 GMT,NA,NA,2020-03-12 20:59:06 GMT,NA,NA,2020-03-12 20:59:35 GMT,NA,NA,2020-03-12 21:00:00 GMT,2020-03-12 20:59:47 GMT,NA,NA,2020-03-09 18:32:44 GMT,NA,NA,NA,NA,2020-03-10 02:40:39 GMT,NA,2020-03-10 03:58:38 GMT,NA,NA,2020-03-10 22:04:00 GMT,2020-03-11 18:04:28 GMT,2020-03-12 04:12:51 GMT,NA,2020-03-12 20:56:10 GMT,NA,2020-03-12 23:03:35 GMT,NA,2020-03-13 08:21:27 GMT,2020-03-13 21:21:42 GMT,2020-03-13 21:22:05 GMT,NA,2020-03-13 21:21:41 GMT,2020-03-13 21:21:30 GMT,2020-03-13 21:21:10 GMT,NA,NA,NA,2020-03-15 06:03:54 GMT,NA,2020-03-16 01:36:05 GMT,NA,NA,NA,2020-03-16 02:30:14 GMT,NA,NA,NA,2020-03-16 05:36:00 GMT,NA,2020-03-16 07:00:57 GMT,2020-03-16 17:33:36 GMT,2020-03-16 18:43:02 GMT,2020-03-16 19:43:45 GMT,NA,2020-03-17 04:11:49 GMT,NA,NA,NA,NA,NA,NA,NA,2020-03-19 02:55:14 GMT,2020-03-19 02:59:07 GMT,2020-03-19 00:53:30 GMT,NA,2020-03-19 02:56:06 GMT,NA,NA,NA,2020-03-19 21:29:55 GMT,NA,2020-03-20 16:00:32 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-28 21:00:37 GMT
003_wi20,student,NA,2020-01-07 19:43:55 GMT,2020-01-07 19:43:47 GMT,2020-01-09 08:41:38 GMT,2020-01-10 03:26:55 GMT,2020-01-13 05:56:14 GMT,NA,NA,2020-01-13 05:56:23 GMT,2020-02-06 01:11:15 GMT,2020-02-06 01:11:15 GMT,2020-02-06 01:11:18 GMT,NA,NA,2020-01-24 13:26:21 GMT,2020-01-15 03:31:43 GMT,2020-01-15 03:32:08 GMT,NA,2020-01-16 08:30:31 GMT,NA,2020-01-20 12:47:00 GMT,NA,NA,2020-01-20 12:47:01 GMT,2020-01-23 23:33:46 GMT,NA,NA,NA,2020-01-20 12:47:04 GMT,2020-02-06 01:11:19 GMT,2020-01-23 23:34:09 GMT,NA,2020-02-06 01:11:21 GMT,NA,NA,NA,NA,2020-01-23 23:33:04 GMT,NA,NA,2020-01-23 23:32:28 GMT,NA,NA,2020-01-24 13:08:10 GMT,NA,2020-01-27 06:12:50 GMT,NA,NA,2020-01-27 06:12:41 GMT,2020-01-27 06:12:52 GMT,2020-01-27 06:12:40 GMT,NA,NA,2020-01-27 06:12:39 GMT,NA,2020-01-27 06:12:37 GMT,2020-01-27 06:12:31 GMT,2020-01-27 06:12:31 GMT,2020-01-27 06:12:31 GMT,NA,2020-01-28 08:22:08 GMT,2020-01-28 08:23:28 GMT,2020-01-30 16:47:51 GMT,NA,2020-01-30 16:48:07 GMT,NA,NA,NA,2020-02-06 01:10:52 GMT,NA,NA,2020-02-06 01:10:51 GMT,NA,2020-02-06 01:10:50 GMT,2020-02-06 01:10:48 GMT,NA,2020-01-30 16:47:38 GMT,NA,NA,2020-02-06 01:10:46 GMT,NA,2020-02-01 02:08:36 GMT,NA,NA,2020-02-06 01:10:41 GMT,2020-02-06 01:10:40 GMT,NA,NA,NA,NA,NA,NA,NA,2020-02-06 01:10:37 GMT,NA,NA,NA,NA,2020-02-06 01:10:31 GMT,2020-02-06 01:10:30 GMT,NA,2020-02-06 01:10:30 GMT,2020-02-06 01:10:29 GMT,NA,NA,NA,2020-02-06 01:10:19 GMT,2020-02-06 01:10:19 GMT,2020-02-06 01:11:26 GMT,NA,NA,NA,2020-02-06 01:09:37 GMT,2020-02-06 01:09:50 GMT,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06 01:09:57 GMT,NA,NA,2020-02-06 01:09:57 GMT,NA,2020-02-06 01:09:22 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06 01:09:58 GMT,NA,NA,2020-02-06 01:09:26 GMT,NA,NA,2020-02-06 01:09:59 GMT,NA,NA,2020-02-06 01:09:24 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-07 13:08:58 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-07 13:11:52 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-11 15:37:15 GMT,NA,NA,NA,NA,NA,NA,2020-02-11 01:08:49 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25 06:58:09 GMT,NA,NA,NA,NA,NA,NA,2020-02-18 22:30:54 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-18 22:30:53 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-18 22:20:38 GMT,NA,2020-02-18 22:20:38 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25 06:58:04 GMT,NA,2020-02-25 06:58:03 GMT,NA,NA,NA,NA,2020-02-25 06:58:03 GMT,NA,2020-02-25 06:58:03 GMT,2020-02-25 04:12:56 GMT,2020-02-25 02:59:09 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25 06:58:03 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25 02:59:12 GMT,NA,NA,NA,2020-02-25 02:59:12 GMT,NA,NA,2020-02-25 02:59:12 GMT,NA,NA,NA,2020-02-25 09:07:39 GMT,NA,2020-02-28 08:58:04 GMT,2020-02-28 09:11:46 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-07 03:02:50 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-08 06:43:42 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-08 06:43:37 GMT,NA,NA,NA,2020-03-08 06:43:37 GMT,NA,NA,2020-03-08 06:43:37 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-04 02:02:34 GMT,NA,NA,NA,NA,2020-03-07 01:42:33 GMT,NA,NA,NA,NA,2020-03-08 06:43:35 GMT,NA,2020-03-07 03:02:47 GMT,NA,NA,NA,NA,NA,NA,2020-03-07 01:44:55 GMT,NA,NA,2020-03-08 06:43:41 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-10 02:44:18 GMT,NA,NA,NA,NA,2020-03-10 02:44:14 GMT,NA,2020-03-10 04:55:42 GMT,NA,NA,NA,2020-03-12 00:35:01 GMT,NA,NA,NA,NA,2020-03-18 21:24:53 GMT,NA,NA,NA,NA,NA,2020-03-15 07:13:59 GMT,NA,2020-03-16 01:43:35 GMT,NA,NA,NA,2020-03-15 07:11:55 GMT,NA,2020-03-16 01:43:41 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-16 19:12:23 GMT,2020-03-18 21:56:32 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
004_wi20,student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-14 00:58:44 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-20 04:50:33 GMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
